<<<<<<< HEAD
Selection of zonal-annual-mean climate variables from ERA5 

 Reference for ERA5: Hersbach, H., Bell, B., Berrisford, P., Biavati, G., Horányi, A., Muñoz Sabater, J., Nicolas, J., Peubey, C., Radu, R., Rozum, I., Schepers, D., Simmons, A., Soci, C., Dee, D., Thépaut, J-N. (2023): ERA5 monthly averaged data on single levels from 1940 to present. Copernicus Climate Change Service (C3S) Climate Data Store (CDS), DOI: 10.24381/cds.f17050d7 (Accessed on 28-02-2024) 
 
Latitude	Surface Air Temperature (K)	Precipitation (kg m-2 s-1)	Snowfall (kg m-2 s-1)	Evaporation (kg m-2 s-1)	Incoming Shortwave Radiation TOA (W m-2)	Outgoing Shortwave Radiation TOA (W m-2)	Incoming Shortwave Radiation SFC (W m-2)	Outgoing Shortwave Radiation SFC (W m-2)	Outgoing Longwave Radiation TOA (W m-2)	Incoming Longwave Radiation SFC (W m-2)	Outgoing Longwave Radiation SFC (W m-2)
57.5	273.71975831122234	2.6150255802420175e-05	7.901798757364172e-06	-1.566835670618087e-05	248.3107828601556	-96.70829565130614	117.94758534572495	24.85200029058923	-212.85975363483004	273.6233596442934	323.0785725016616
57.75	273.6321496293989	2.6175243956422167e-05	7.910794874416148e-06	-1.573254797358788e-05	247.10842422245074	-96.22963553356055	117.36548556797123	24.68099765582012	-212.7168281671303	273.22372640639156	322.84898801609785
58.0	273.52617666128043	2.620746051078891e-05	7.976741843183877e-06	-1.566294517643278e-05	245.90674522608526	-95.72301460010951	116.8180193894878	24.512623642698763	-212.53975148301654	272.80887406870335	322.4414512921235
58.25	273.4034503335874	2.640379380764417e-05	8.096815816562297e-06	-1.560498954451696e-05	244.70807884263053	-95.45856233102451	116.42427916975338	24.737218108815593	-212.31375104426922	272.37118138730284	321.91086125047093
58.5	273.2651429448657	2.659262861264159e-05	8.383395533487288e-06	-1.556065586106617e-05	243.51009734182315	-95.14510256367187	115.96070876662557	24.849630006967622	-212.0691059316663	271.8660655860975	321.32922548908806
58.75	273.0806238264137	2.662174962689878e-05	8.600185483673836e-06	-1.544560137510342e-05	242.31266105187828	-95.03817328145144	115.43595791414373	25.13096036528369	-211.79921797847067	271.1565911615843	320.48560699945443
59.0	272.8560651731299	2.6501549922329112e-05	8.674032679809146e-06	-1.521413640375599e-05	241.1175969247423	-95.18602248251236	114.93936318781343	25.7075145900258	-211.5078955320844	270.2781336861297	319.3926215390046
59.25	272.6293763028188	2.6372036607019497e-05	8.704461284190438e-06	-1.4913927631963845e-05	239.92474289223568	-95.22344388204341	114.42067726269657	26.140992314680965	-211.19143316074423	269.3569300420457	318.25284162374356
59.5	272.4247568506385	2.6311046743179662e-05	8.776411382324898e-06	-1.4679167583697207e-05	238.7336793804238	-94.7877387699176	113.76487083893176	25.94190012276256	-210.85651375563208	268.4870507911045	317.26490220688396
59.75	272.21264118951956	2.6362529820088134e-05	8.92707604636227e-06	-1.4487516853721284e-05	237.54498079320564	-94.46403035688931	113.25441605575001	25.978168488557408	-210.53371802718635	267.6439377002997	316.38109196024607
60.0	271.9111624564888	2.6389898759298702e-05	9.372225456992454e-06	-1.3952984921575228e-05	236.35931191658298	-94.91466876138834	113.09224216647918	27.134349501211535	-210.07499608515155	266.5889631862576	314.7379879974511
60.25	271.51082729946216	2.588602151479956e-05	9.843074326874434e-06	-1.3442195442721202e-05	235.1773489120439	-95.88624252711423	112.94619668960253	28.860183043987206	-209.54800408595753	265.2547772990043	312.67749581209137
60.5	271.1500693143029	2.534389487755621e-05	9.929220946691364e-06	-1.313879150898092e-05	233.99768530813978	-96.25470968176916	112.55006702574323	29.728668504960275	-209.07742550727724	263.9210598277324	310.8763916919992
60.75	270.8442925111062	2.4723649780165756e-05	9.717798821583903e-06	-1.2896187687866706e-05	232.82146868008834	-96.46636124366762	112.26495540778151	30.527044708730582	-208.6450342073435	262.63485964275264	309.36988045838325
61.0	270.55630212007003	2.405434681576841e-05	9.49241584120434e-06	-1.260465844406589e-05	231.64872711470235	-96.69803560884725	112.20596328293752	31.541753477004033	-208.18330212737527	261.35478238881035	307.7731518894176
61.25	270.2708462466553	2.3500771045098512e-05	9.391411830468516e-06	-1.2385697034793009e-05	230.48079218342068	-96.65238510400644	112.10162720447867	32.21846007192213	-207.74611230424335	260.1493766044372	306.3603065975876
61.5	270.0075455059966	2.3071612511563144e-05	9.272525025222945e-06	-1.2288262530918598e-05	229.3158913653125	-96.36307171904967	111.74206650074203	32.40250116456842	-207.38486117358931	259.05839491008766	305.2706361187239
61.75	269.775932941102	2.2515747003782582e-05	8.951119841111943e-06	-1.2165758500857995e-05	228.15730932601866	-95.94452308631692	111.08729958248637	32.175602212663634	-207.091920339399	258.0696380056889	304.3401627255826
62.0	269.5361092218473	2.2013597925370448e-05	8.644517831279039e-06	-1.1958521261857283e-05	227.00266887217134	-95.62029465068	110.45340028762168	32.07082878405436	-206.7815150706577	257.14118956266685	303.30434787285253
62.25	269.3415084713892	2.1833777089819602e-05	8.520005180299574e-06	-1.1805472362132937e-05	225.85443172344594	-95.1621198727749	109.82758463277492	31.843710216880513	-206.51955897399662	256.37519908715575	302.4611644834891
62.5	269.2070334663543	2.1680057374206476e-05	8.385165585681788e-06	-1.1721587006808653e-05	224.71102875026853	-94.70403026834379	109.29639875321969	31.718020471905056	-206.33153433594546	255.80209956143696	302.00849617276737
62.75	268.99437682115007	2.1352473897285456e-05	8.297071127105996e-06	-1.1595628807459966e-05	223.57395851363523	-94.45143994938702	108.87222433618723	31.910053295910373	-206.06376503282408	255.16736844120092	301.1902661711285
63.0	268.7292760640582	2.1124495395393672e-05	8.23122574312946e-06	-1.1361666936859984e-05	222.44475093622216	-94.42082323077696	108.41102009883859	32.29632211366148	-205.75881567485328	254.38483965785272	300.025981134591
63.25	268.493213442365	2.100897552701747e-05	8.14942711224231e-06	-1.1136171406643178e-05	221.3221488569966	-94.42074193468746	107.90201587638661	32.667552199998255	-205.47077583481556	253.5573946121007	298.9361883419369
63.5	268.2691197890361	2.0883013617305823e-05	8.14540790596538e-06	-1.0889935545860745e-05	220.20659682318595	-94.33965889846752	107.3969714357341	32.955485485495075	-205.20212690525383	252.72608653307955	297.9610567599651
63.75	268.0397816276181	2.0732528854456874e-05	8.235771012045558e-06	-1.0633071432771498e-05	219.10103421862033	-94.24009693405817	106.95501305118988	33.27454851578642	-204.91780157292786	251.8575441990735	296.89856414685073
64.0	267.8087845549669	2.055627437497677e-05	8.344688534074735e-06	-1.0311873995691437e-05	218.00265668692754	-94.27364384079843	106.58771234680907	33.79333134967422	-204.6099696965086	250.9579886385076	295.7127067363138
64.25	267.52502615817485	2.0217122724777626e-05	8.460170301332419e-06	-9.873096348614695e-06	216.91410252132724	-94.76355819336237	106.36609425033777	34.91219636913304	-204.2553038574779	250.0103927179969	294.2226733839743
64.5	267.2086973216581	2.0134981875090318e-05	8.716150330060018e-06	-9.62688824178305e-06	215.8355381626984	-94.97340797021243	105.77704886365261	35.39100731702995	-203.94132857838875	249.12317241354253	292.9019011543691
64.75	267.0162316034809	1.9788412538480906e-05	8.752275935243223e-06	-9.367519335468376e-06	214.76957410989937	-94.85095967950171	104.99901081208189	35.34393741156667	-203.6832579196487	248.3606060131671	291.94946017490145
65.0	266.81238066585047	1.9391350300504327e-05	8.636363289831659e-06	-9.043188308932693e-06	213.71595501827966	-95.00285013572878	104.42702091773779	35.7656709532962	-203.3886708399488	247.66439385038348	290.8468249012608
65.25	266.6162947619651	1.9188229379523215e-05	8.64829172972758e-06	-8.843436693735702e-06	212.6770451749907	-95.07089089768397	103.93140764536896	36.16644085964519	-203.14725081716827	247.08274271431284	289.9077349010172
65.5	266.44613381181745	1.9038362542827075e-05	8.734854855772222e-06	-8.667049866795176e-06	211.65043115038256	-94.87867779424778	103.39250440459544	36.25523128210622	-202.9369262592656	246.55529072450398	289.1251862104773
65.75	266.2662996733569	1.8736027932696034e-05	8.810388475983509e-06	-8.520539045349113e-06	210.64048895116625	-94.5924709169676	102.85116048394714	36.24238679677273	-202.72579892548342	245.9743559711177	288.2990276625232
66.0	266.0690135605689	1.840406402804086e-05	8.824244918484335e-06	-8.384079737733909e-06	209.6492348952946	-94.41268056587452	102.36884970223349	36.38618290362314	-202.5348512638648	245.3332708901406	287.4463343074681
66.25	265.8733466887251	1.8063295737908503e-05	8.713523279749502e-06	-8.196027912503854e-06	208.67845550978916	-94.41809262274312	102.00772118486226	36.80928074365039	-202.35208028207546	244.6490415377177	286.61301262668064
66.5	265.7018251596009	1.7641703444318114e-05	8.579483371373439e-06	-8.174199832905082e-06	207.73262694788406	-94.08028854338227	101.52100837527455	36.720341784211755	-202.13778243237877	243.93622145111541	285.8868695761973
66.75	265.50724148519	1.7476594789931947e-05	8.568472196911538e-06	-8.209827036828052e-06	206.82069518411947	-93.86026138690502	101.12387019759929	36.79558809969566	-201.89907762724113	243.18466619003843	285.1317234647936
67.0	265.2612521625083	1.7276382561750282e-05	8.54717049982e-06	-7.887662916167478e-06	205.94223528781043	-94.12824323455449	100.9128388831646	37.53292803162676	-201.60957363919613	242.35658747555993	283.9490192983396
67.25	264.98353638917814	1.7082548129053187e-05	8.570080208743458e-06	-7.648201606743949e-06	205.0880640580749	-94.50692583854062	100.51813061592514	38.23197801067583	-201.35784526338628	241.59984408412427	282.7482596069877
67.5	264.76444649681264	1.6769852483270273e-05	8.479076881266245e-06	-7.563553296681887e-06	204.2551188024906	-94.78950119805693	100.05201578577875	38.765698159986734	-201.1561510720315	240.92105184658504	281.8134291980053
67.75	264.57406393794366	1.6381945488971615e-05	8.384345945994836e-06	-7.474574949589624e-06	203.44089330183547	-95.12132241052166	99.72838934898057	39.476717016539354	-200.97614359049274	240.258253178151	280.9905980205457
68.0	264.3764192575452	1.6012011414557367e-05	8.304200676446494e-06	-7.302027517621702e-06	202.64464099232413	-95.70686134526385	99.70472019055237	40.72122290608308	-200.76449595596674	239.56208412492572	280.0466549818349
68.25	264.183774193551	1.5716747791644413e-05	8.232599265638962e-06	-7.120027776622766e-06	201.86445253254934	-96.30290064178998	99.79259843671815	42.06858509389638	-200.5472551287283	238.86918060691238	279.1366266597367
68.5	264.01129255712834	1.543355275616453e-05	8.19218307014265e-06	-7.060024788625729e-06	201.1010616566829	-96.43519169699381	99.60935619811389	42.66304142434514	-200.36460181311867	238.22629782874603	278.44941377218737
68.75	263.83903911543325	1.5132427894183051e-05	8.17433888855268e-06	-7.099852777507135e-06	200.3532715361965	-96.19873106302346	99.1136170977631	42.55623878955464	-200.22175785183907	237.62203858495204	277.92109359535164
69.0	263.6916576503878	1.4911220857235475e-05	8.154228851134525e-06	-7.123075496452022e-06	199.61999419181726	-96.40025337655395	98.81965292382479	43.081044796902205	-200.14561598902162	237.08689441812712	277.5294267951172
69.25	263.53761483503797	1.46819600774604e-05	8.13685657080085e-06	-7.136461757325999e-06	198.9023153088542	-96.56410606607307	98.52225480022356	43.567719366874826	-199.99778030981162	236.6205603154671	276.9851061681997
69.5	263.4331970338359	1.456907601289989e-05	8.211626418024001e-06	-7.1288912650098345e-06	198.19871022196344	-96.99777188737684	98.3356222752356	44.440825152827955	-199.9172345555703	236.2921377015944	276.6387633439371
69.75	263.29444645145395	1.4283026634453246e-05	8.182335408420514e-06	-7.064299520658992e-06	197.5079365294043	-97.6394368378427	98.19486646830391	45.57322097076887	-199.8236208160774	236.01464508634947	276.13765268391563
70.0	263.180139813698	1.409497915421004e-05	8.171685331950415e-06	-7.022735631650242e-06	196.83054496357605	-98.28059904345929	97.87392960863912	46.54051421228022	-199.77075506104617	235.88630279935865	275.7742968534345
70.25	263.1040322883991	1.388470207130729e-05	8.078516864762344e-06	-7.025123751561424e-06	196.1649095118927	-98.63250742236437	97.3251168188439	46.99154633233597	-199.7846490123866	235.86020603968137	275.7004297196806
70.5	263.00850023345873	1.3555488409394992e-05	7.904167360238787e-06	-7.074050130196153e-06	195.51264170798314	-98.5699983982151	96.6502900414523	46.86825986399986	-199.78200112972428	235.73950431148035	275.6811236926087
70.75	262.8698019335883	1.3288489965844902e-05	7.8135340345596e-06	-7.123131166043158e-06	194.87076253148626	-98.72634137846326	96.24953548451666	47.18912669869679	-199.67000692298842	235.3559594965274	275.3225164304791
71.0	262.7596875737515	1.3170004665007409e-05	7.824801814310104e-06	-7.166841686452905e-06	194.24103903313542	-98.94627636852452	96.06183943177751	47.74406696468479	-199.57800883194827	234.82362776960014	275.0050243486241
71.25	262.56697998524476	1.289880003926312e-05	7.744641383008676e-06	-7.003068294131994e-06	193.62425261226525	-99.51472026054309	96.06899343214067	48.82780833768583	-199.3421410541664	234.14715138853475	274.10157717415854
71.5	262.4257631071105	1.265867761752738e-05	7.712534080346102e-06	-6.899870009838315e-06	193.0180855302669	-99.55186969743501	95.45786493174803	48.78838808671136	-199.12389963355065	233.63218504027915	273.3250879916434
71.75	262.2656094586923	1.2432984455558584e-05	7.674496166239418e-06	-6.744840110349633e-06	192.42269465604926	-100.02917763431584	95.0742859312184	49.4078949423771	-198.9610733437554	233.1341288217589	272.58709911263963
72.0	262.0470092627198	1.2245506504800394e-05	7.631458808275093e-06	-6.536204573932202e-06	191.83973801982768	-100.46328486992614	94.7603351908598	50.023200988028336	-198.70679814321824	232.54861674765004	271.5990733885165
72.25	261.8496834076226	1.2050981250626119e-05	7.561237818695229e-06	-6.40733753400178e-06	191.26612638560945	-100.60119457479082	94.33746992359076	50.208073559134895	-198.51513988298439	231.99393080613137	270.96189641598113
72.5	261.69734759203686	1.1843376446918964e-05	7.478984604650303e-06	-6.3287455633054116e-06	190.7030013370044	-100.7322054343233	93.89081113199414	50.35157125339131	-198.3645412242917	231.45886543777965	270.49961257671436
72.75	261.567812165447	1.1648772030776616e-05	7.41064801423054e-06	-6.2330784754075385e-06	190.15132175821702	-101.0076230863376	93.4784146160624	50.68741721643885	-198.2081822108503	230.9298314118428	269.948949098236
73.0	261.4391857348836	1.1463712138363843e-05	7.366439080407542e-06	-6.066763743373937e-06	189.6079395795685	-101.47373570945929	93.1749409223758	51.34369532738617	-198.0289105428418	230.39807966811185	269.2334793929412
73.25	261.3199955728145	1.1303303791509701e-05	7.361944666674054e-06	-5.796840674797504e-06	189.07627613213506	-102.27676379848458	93.16084958268068	52.62003845134022	-197.88139221080937	229.87696983146864	268.49834784374326
73.5	261.2124954434535	1.117481994962212e-05	7.365776189170326e-06	-5.711945566586524e-06	188.55317916688415	-102.3066380527821	92.80505622498505	52.76525767439774	-197.73188753014722	229.42203830188615	268.0044886498443
73.75	261.14236181819183	1.1143569204391345e-05	7.44797508848068e-06	-5.578998365344906e-06	188.04135827009802	-102.63015878595114	92.85240107614962	53.5811393414467	-197.70312371957365	229.01597549933447	267.7712633962127
74.0	261.03011524704203	1.0937094438808026e-05	7.358309874889594e-06	-5.302691286667192e-06	187.53916703086554	-102.97305848364611	92.91713812043189	54.41167519046095	-197.57969349095782	228.4985138138462	267.19671260309684
74.25	260.8745711810766	1.077714021330992e-05	7.334890566246213e-06	-5.086419944613161e-06	187.04576092247052	-103.41680062990478	92.77479187375388	55.10831151350972	-197.39615541146256	227.86059271330834	266.4953303374578
74.5	260.6766765380418	1.0690758368488475e-05	7.377287957234459e-06	-4.991202339764311e-06	186.562589885953	-103.55355315833889	92.3756391123398	55.222384427172095	-197.13844658620084	227.15043335858795	265.68793153844047
74.75	260.43617011998066	1.0636385388803499e-05	7.4367670647407545e-06	-4.947078050225947e-06	186.08801165291308	-103.42762842764832	91.84331238595298	54.927697678869016	-196.78628259193763	226.35463779851773	264.69721791799594
75.0	260.15956798792683	1.0491969554441474e-05	7.422473416019504e-06	-4.682325631592807e-06	185.62315294624173	-103.7466042028173	91.68889027305158	55.4488051468927	-196.34815294054516	225.43673086967829	263.2362551890052
75.25	259.9165183121145	1.0313745750320218e-05	7.372496020467457e-06	-4.304883281978028e-06	185.1664498893291	-104.26935011518063	91.76220288530558	56.40512225690464	-195.94953708141395	224.53871536773096	261.75363939082246
75.5	259.8158496737304	1.0352263881022222e-05	7.483808070519935e-06	-4.328199034619507e-06	184.71825756688705	-104.11049242307625	91.35678178827274	56.218220511153596	-195.81445791979678	223.9825837649836	261.41232068866043
